Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,419-2,017",761 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,521-2,048",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,521-1,999",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,589-2,048",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,782-3,551","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,876-2,747","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,882-2,754","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,359-1,793",631 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,359-1,793",631 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-3,856","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-2,998","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,544-2,019",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,136-3,456","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-3,263","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,490",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,484",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,459-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,459-2,084",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,489-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,760-2,490",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,842-3,000","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,021-3,379","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,492-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,462-2,084",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,724 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,256 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,384 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,392 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,419-2,017",761 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,521-2,048",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,521-1,999",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,589-2,048",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,359-1,793",631 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,359-1,793",631 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,544-2,019",769 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,490",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,484",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,459-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,459-2,084",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,489-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,760-2,490",901 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,492-2,123",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,462-2,084",637 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,724 Sq Ft
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,782-3,551","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,876-2,747","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,882-2,754","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-3,856","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-2,998","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,136-3,456","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,011-3,263","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,842-3,000","1,108 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,021-3,379","1,263 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,256 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,384 Sq Ft"
2019-05-05,Cliffs at Barton Creek,"3050 Tamarron Blvd,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,392 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$948-1,083",656 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,028-1,153",656 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,043-1,158",747 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,108-1,303",747 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,206-1,341",744 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,256-1,391",744 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,386-1,466",851 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,399-1,464",863 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,444-1,459",916 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,400-1,545",955 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,445-1,510","1,097 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,558-1,763",968 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,575-1,685","1,214 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,655-1,840","1,214 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,678-1,803",999 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,733-1,848","1,034 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,840-1,980","1,216 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,950-1,990","1,393 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,708-1,758","1,034 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,266-1,316",851 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,350-1,430",955 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,3BRs,2Bathrooms,"$1,834-1,944","1,400 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,565-1,600","1,097 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,3BRs,2Bathrooms,"$2,164-2,244","1,554 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,565-1,800","1,030 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,690-1,775","1,182 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$2,804-2,839","1,751 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$948-1,083",656 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,028-1,153",656 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,043-1,158",747 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,108-1,303",747 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,206-1,341",744 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,256-1,391",744 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,386-1,466",851 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,399-1,464",863 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,444-1,459",916 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,266-1,316",851 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,400-1,545",955 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,445-1,510","1,097 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,558-1,763",968 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,575-1,685","1,214 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,655-1,840","1,214 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,678-1,803",999 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,733-1,848","1,034 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,840-1,980","1,216 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,950-1,990","1,393 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,708-1,758","1,034 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,350-1,430",955 Sq Ft
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,565-1,600","1,097 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,1½Bathrooms,"$1,565-1,800","1,030 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,690-1,775","1,182 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,2BRs,2Bathrooms,"$2,804-2,839","1,751 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,3BRs,2Bathrooms,"$1,834-1,944","1,400 Sq Ft"
2019-05-05,Riata,"12300 Riata Trace Pky,","Austin,",TX,3BRs,2Bathrooms,"$2,164-2,244","1,554 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,241-1,930",624 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,264-1,807",825 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,851-2,651","1,139 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,959-3,330","1,393 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,909 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,923 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,"1,125 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,999 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,299 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,233 - 1,299 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,241-1,930",624 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,264-1,807",825 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,909 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,923 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,"1,125 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,851-2,651","1,139 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,999 Sq Ft
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,299 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,233 - 1,299 Sq Ft"
2019-05-05,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,959-3,330","1,393 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,Studio,1Bathroom,"$1,295-1,385",577 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,411-1,486",717 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,455-1,495",831 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,455-1,550",795 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,475-1,510",767 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,490-1,615",824 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,515-1,565",800 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,550-1,610",738 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,625-1,670",908 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,650-1,670",889 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,725-1,760",913 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,739-1,774",987 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,794-1,829","1,001 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,787-1,822",910 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,895-1,990","1,034 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,955-2,075","1,215 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,015-2,070","1,167 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,070-2,195","1,215 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,090-2,190","1,200 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,185-2,260","1,262 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,Studio,1Bathroom,"$1,295-1,385",577 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,411-1,486",717 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,455-1,495",831 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,455-1,550",795 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,475-1,510",767 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,490-1,615",824 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,515-1,565",800 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,550-1,610",738 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,625-1,670",908 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,650-1,670",889 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,725-1,760",913 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,739-1,774",987 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,794-1,829","1,001 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,787-1,822",910 Sq Ft
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,895-1,990","1,034 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,955-2,075","1,215 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,015-2,070","1,167 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,070-2,195","1,215 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,090-2,190","1,200 Sq Ft"
2019-05-05,Alexan Garza Ranch,"4009 Sabio Dr,","Austin,",TX,2BRs,2Bathrooms,"$2,185-2,260","1,262 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,425",806 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,450-1,475",907 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,620","1,080 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,720","1,205 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,725","1,181 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,3BRs,2½Bathrooms,"$1,950","1,462 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,450",893 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,425",806 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,450-1,475",907 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,1Bedroom,1Bathroom,"$1,450",893 Sq Ft
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,620","1,080 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,720","1,205 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,2BRs,2Bathrooms,"$1,725","1,181 Sq Ft"
2019-05-05,The Santal,"7624 Tecoma Cir,","Austin,",TX,3BRs,2½Bathrooms,"$1,950","1,462 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,014",744 Sq Ft
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,176","1,038 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,418","1,174 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,4BRs,2Bathrooms,"$1,751","1,417 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,014",744 Sq Ft
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,176","1,038 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,418","1,174 Sq Ft"
2019-05-05,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,4BRs,2Bathrooms,"$1,751","1,417 Sq Ft"
