Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,327 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,720-1,755",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,730",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,735",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,735",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,750",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,755",673 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,765-1,820",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,780",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,780",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,785",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,785",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,790",704 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,780-1,805",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,785",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,920-2,065",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,920",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,930",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,090-2,095",961 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,090",961 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,095",961 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,105-2,125","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,105","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,120","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,385-2,395","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,385","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,660-1,800",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,660",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,665",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,665",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,665",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,675",604 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,780",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,780",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,785",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,805",702 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,800",690 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,800",690 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,800",690 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,920",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,920",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$1,920",828 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,045",908 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,045",908 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,110","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,115","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,125","1,027 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,390","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,390","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,395","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,"$2,395","1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,966 Sq Ft
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,620-2,625","1,219 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,620","1,219 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,625","1,219 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,705-2,740","1,361 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,705","1,361 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,725","1,361 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,"$2,740","1,361 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,054 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,185 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,243 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,322 Sq Ft"
2019-06-14,Residences at Saltillo,"E 5th St & Waller St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,327 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$990-2,215",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,805",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,690",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,090-1,570",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,120-1,600",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,180-1,660",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,310-2,310","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,310-2,135","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,470-2,295","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,470-2,295","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,395-2,805","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,395-2,390","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,495-2,490","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,495-2,490","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,905",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,110-2,215",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,425-2,130","1,075 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,425-2,130","1,075 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$990-2,215",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,805",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,690",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,090-1,570",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,120-1,600",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,180-1,660",870 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,040-1,905",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,110-2,215",718 Sq Ft
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,425-2,130","1,075 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,425-2,130","1,075 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,310-2,310","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,310-2,135","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,470-2,295","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,470-2,295","1,130 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,395-2,805","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,395-2,390","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,495-2,490","1,239 Sq Ft"
2019-06-14,Ravina Apartment Homes,"10301 Farm-to-Market Rd 2222 Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,495-2,490","1,239 Sq Ft"
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,480",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,055-1,330",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,055-1,330",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,140-1,415",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,205-1,480",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,530",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,255-1,530",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,895",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,305-1,625",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,330",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,330",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,115-1,380",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,165-1,430",730 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,165-1,430",730 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,2Bathrooms,"$1,390-1,730",922 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,2Bathrooms,"$1,390-1,730",922 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,480",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,055-1,330",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,055-1,330",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,140-1,415",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,205-1,480",500 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,530",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,255-1,530",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,330",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,065-1,330",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,115-1,380",672 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,165-1,430",730 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,1Bedroom,1Bathroom,"$1,165-1,430",730 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,895",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,270-1,590",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,1Bathroom,"$1,305-1,625",892 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,2Bathrooms,"$1,390-1,730",922 Sq Ft
2019-06-14,Stoney Ridge Apartments,"3200 S 1st St,","Austin,",TX,2BRs,2Bathrooms,"$1,390-1,730",922 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,329","1,038 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,339","1,055 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,369","1,095 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,3BRs,2Bathrooms,"$1,609","1,315 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,1Bedroom,1Bathroom,$909,640 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,1Bedroom,1Bathroom,$969,750 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,1Bathroom,"$1,099",846 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,1Bathroom,"$1,109",862 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,1Bedroom,1Bathroom,$909,640 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,1Bedroom,1Bathroom,$969,750 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,329","1,038 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,339","1,055 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,2Bathrooms,"$1,369","1,095 Sq Ft"
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,1Bathroom,"$1,099",846 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,2BRs,1Bathroom,"$1,109",862 Sq Ft
2019-06-14,Vineyard Hills Apartments,"7631 US Hwy 290 W,","Austin,",TX,3BRs,2Bathrooms,"$1,609","1,315 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,983-12,990","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,998-9,540","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,063-9,799","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,726-8,154",713 - 743 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,897-8,154",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,998-10,472","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,838-14,048","1,128 - 1,141 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,103-10,952","1,128 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,606-6,366",600 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,606-6,366",600 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,861-7,472",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,792-7,390",855 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,792-7,390",855 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,726-6,996",731 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,756-7,100",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,936-7,724",743 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,983-12,990","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,838-12,391","1,137 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,118-14,048","1,141 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,709 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,887 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,915 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,726-8,154",713 - 743 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,897-8,154",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,606-6,366",600 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,606-6,366",600 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,861-7,472",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,792-7,390",855 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,792-7,390",855 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,726-6,996",731 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,756-7,100",715 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,936-7,724",743 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,709 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,887 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,915 Sq Ft
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,983-12,990","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,998-9,540","1,136 Sq Ft"
2019-06-14,Burnet Flats,"5453 Burnet Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,063-9,799","1,136 Sq Ft"
