Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,280-1,450","1,116 Sq Ft"
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$925-1,075",650 Sq Ft
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$950-1,100",716 Sq Ft
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,020-1,085",755 Sq Ft
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,1Bathroom,"$1,180-1,360",978 Sq Ft
2/27/2019,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,280-1,450","1,116 Sq Ft"
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,1Bedroom,1Bathroom,"$1,161-1,390",679 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,1Bathroom,"$1,267-1,537",824 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,2Bathrooms,"$1,542-1,770",998 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,2Bathrooms,"$1,611-1,891","1,177 Sq Ft"
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,3BRs,2Bathrooms,"$1,834-2,471","1,386 Sq Ft"
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,1Bedroom,1Bathroom,"$1,161-1,390",679 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,1Bathroom,"$1,267-1,537",824 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,2Bathrooms,"$1,542-1,770",998 Sq Ft
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,2BRs,2Bathrooms,"$1,611-1,891","1,177 Sq Ft"
2/27/2019,The Aspect by Cortland,"4900 E Oltorf St,","Austin,",TX,3BRs,2Bathrooms,"$1,834-2,471","1,386 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,274-1,515",543 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,291-1,329",573 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,439-1,710",602 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,493-1,511",753 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,555-1,722",801 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,609-1,844",803 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,614-1,849",693 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,641-1,807",716 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,675-1,842",903 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,690-1,882",852 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,721-1,930",809 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,780-1,951",836 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,254-2,493",778 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,751-1,772","1,143 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,785-1,978","1,189 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,803-2,034","1,143 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,875-2,068","1,193 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,982-2,186","1,295 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,112-2,324","1,184 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,246-2,458","1,205 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,764-3,017","1,164 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,476 ",816 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,463 ",733 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,468-1,493",766 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,478-1,533",791 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,497-1,522",778 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,572-1,682",739 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,598-1,623",695 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,628 ",675 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,638-1,693",749 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,650 ",788 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,760-1,815",874 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,832-1,892",891 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,222 ",766 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,222 ",836 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,669 ","1,164 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,679-1,759","1,253 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,680-1,760","1,191 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,711-1,821","1,223 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,795-1,900","1,241 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,175-2,380","1,389 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,251-2,361","1,437 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,256-2,391","1,461 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,274-1,515",543 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,291-1,329",573 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,439-1,710",602 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,Studio,1Bathroom,"$1,476 ",816 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,493-1,511",753 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,555-1,722",801 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,609-1,844",803 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,614-1,849",693 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,641-1,807",716 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,675-1,842",903 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,690-1,882",852 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,721-1,930",809 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,780-1,951",836 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,254-2,493",778 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,463 ",733 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,468-1,493",766 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,478-1,533",791 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,497-1,522",778 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,572-1,682",739 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,598-1,623",695 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,628 ",675 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,638-1,693",749 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,650 ",788 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,760-1,815",874 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,832-1,892",891 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,222 ",766 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$2,222 ",836 Sq Ft
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,751-1,772","1,143 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,785-1,978","1,189 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,803-2,034","1,143 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,875-2,068","1,193 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,982-2,186","1,295 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,112-2,324","1,184 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,246-2,458","1,205 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,764-3,017","1,164 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,669 ","1,164 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,679-1,759","1,253 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,680-1,760","1,191 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,711-1,821","1,223 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,795-1,900","1,241 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,175-2,380","1,389 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,251-2,361","1,437 Sq Ft"
2/27/2019,The 704,"3401 S Lamar Blvd,","Austin,",TX,2BRs,2Bathrooms,"$2,256-2,391","1,461 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,092 ",744 Sq Ft
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,145 ","1,038 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,505 ","1,174 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,4BRs,2Bathrooms,"$1,682 ","1,417 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,092 ",744 Sq Ft
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,145 ","1,038 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,3BRs,2Bathrooms,"$1,505 ","1,174 Sq Ft"
2/27/2019,The Atlantic Grand Oaks,"9323 Manchaca Rd,","Austin,",TX,4BRs,2Bathrooms,"$1,682 ","1,417 Sq Ft"
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,161-1,629",754 Sq Ft
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,394-1,763",875 Sq Ft
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,884-2,208","1,144 Sq Ft"
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,2BRs,1Bathroom,"$2,108 ","1,035 Sq Ft"
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,161-1,629",754 Sq Ft
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,1Bedroom,1Bathroom,"$1,394-1,763",875 Sq Ft
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,2BRs,2Bathrooms,"$1,884-2,208","1,144 Sq Ft"
2/27/2019,Lantana Hills,"7601 Rialto Blvd,","Austin,",TX,2BRs,1Bathroom,"$2,108 ","1,035 Sq Ft"
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,630-2,530",671 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,762-2,230",761 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,2BRs,2Bathrooms,"$3,157-3,417","1,296 Sq Ft"
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,735-2,035",646 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,840-2,508",851 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$2,176 ",826 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,1Bedroom,1Bathroom,"$2,319-2,444",946 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,282 ",974 Sq Ft
2/27/2019,Coldwater,"1717 Toomey Rd,","Austin,",TX,2BRs,2Bathrooms,"$2,339-2,789","1,002 Sq Ft"
